"FID","OBJECTID","bcsrgrp","bcsrcat","lganame","locsurb","locprmc1","locpcode","bcsrgclat","bcsrgclng","bcsrgccde","incyear","incmonth","incday","incsttm","eventyr","eventmth","poisex","poi_age","uniqueID","Time","DayNight","WeekDayEnd"
21063,26354,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89477,151.18215,"Intersect",2015,"October","Saturday","23:39",2015,"October"," ",0.0,59673147,2339,"Night","Weekend"
21069,26364,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Postcode",2015,"October","Sunday","0:10",2015,"October"," ",0.0,57701931,10,"Night","Weekend"
21070,26365,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Postcode",2015,"October","Sunday","0:10",2015,"October","M",26.2765229295,60263686,10,"Night","Weekend"
21157,26493,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89826,151.18181,"Intersect",2015,"November","Sunday","15:10",2015,"November","M",57.5557837098,58622605,1510,"Day","Weekend"
21158,26494,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89826,151.18181,"Intersect",2015,"November","Sunday","15:11",2015,"November"," ",0.0,60399886,1511,"Day","Weekend"
21161,26497,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89478,151.18076,"Intersect",2015,"November","Sunday","17:20",2015,"November","M",27.9815195072,62449616,1720,"Day","Weekend"
21162,26498,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89478,151.18076,"Intersect",2015,"November","Sunday","17:20",2015,"November"," ",0.0,113666836,1720,"Day","Weekend"
21163,26499,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.894245,151.182549,"Street",2015,"November","Sunday","13:45",2015,"November"," ",0.0,59585092,1345,"Day","Weekend"
21164,26500,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.894245,151.182549,"Street",2015,"November","Sunday","13:45",2015,"November","M",22.0485968515,61347322,1345,"Day","Weekend"
21176,26513,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.88538,151.17794,"Street",2015,"November","Wednesday","1:30",2015,"November"," ",0.0,59761696,130,"Night","Weekday"
21204,26575,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89333,151.18905,"Intersect",2015,"November","Saturday","0:25",2015,"November","M",49.810403833,59980456,25,"Night","Weekend"
21205,26576,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89333,151.18905,"Intersect",2015,"November","Saturday","0:15",2015,"November"," ",0.0,70256626,15,"Night","Weekend"
21278,26686,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2015,"November","Saturday","20:50",2015,"November"," ",0.0,59518182,2050,"Night","Weekend"
21279,26687,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2015,"November","Saturday","20:51",2015,"November","M",25.6981519507,115264037,2051,"Night","Weekend"
21313,26738,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89172,151.18281,"Street",2015,"December","Saturday","17:00",2015,"December"," ",0.0,59268110,1700,"Day","Weekend"
21314,26739,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89172,151.18281,"Street",2015,"December","Saturday","17:00",2015,"December","M",47.2594113621,59784457,1700,"Day","Weekend"
21535,27076,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88608356,151.1929893,"Landmark",2016,"January","Saturday","13:10",2016,"January"," ",0.0,59963062,1310,"Day","Weekend"
21536,27077,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88608356,151.1929893,"Landmark",2016,"January","Saturday","13:50",2016,"January","M",30.523613963,60275714,1350,"Day","Weekend"
21537,27078,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88608356,151.1929893,"Landmark",2016,"January","Saturday","12:56",2016,"January","M",56.5030800821,61483490,1256,"Day","Weekend"
21538,27079,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88608356,151.1929893,"Landmark",2016,"January","Saturday","13:45",2016,"January"," ",0.0,63017016,1345,"Day","Weekend"
21541,27093,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.893005,151.192307,"Address",2016,"January","Sunday","13:23",2016,"January","M",61.0780287474,59892470,1323,"Day","Weekend"
21542,27094,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.893005,151.192307,"Address",2016,"January","Sunday","13:23",2016,"January"," ",0.0,59997511,1323,"Day","Weekend"
21543,27095,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.893005,151.192307,"Address",2016,"January","Sunday","16:55",2016,"January","M",21.5817932923,60116780,1655,"Day","Weekend"
21544,27102,"Drug Offences","Possession and/or use of cannabis","Sydney","EVELEIGH","OUTDOOR/PUBLIC PLACE",2015,-33.894531,151.188177,"Address",2016,"January","Sunday","16:45",2016,"January"," ",0.0,59994411,1645,"Day","Weekend"
21545,27103,"Drug Offences","Possession and/or use of cannabis","Sydney","EVELEIGH","OUTDOOR/PUBLIC PLACE",2015,-33.894531,151.188177,"Address",2016,"January","Sunday","16:45",2016,"January","M",29.6091718001,62391219,1645,"Day","Weekend"
21547,27108,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.893788,151.189894,"Address",2016,"January","Sunday","16:00",2016,"January"," ",0.0,61495390,1600,"Day","Weekend"
21548,27109,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.893788,151.189894,"Address",2016,"January","Sunday","16:00",2016,"January","M",24.492128679,63026616,1600,"Day","Weekend"
21595,27179,"Drug Offences","Possession and/or use of cannabis","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90822,151.19185,"Postcode",2016,"January","Friday","0:15",2016,"January","M",47.2409308693,60659456,15,"Night","Weekday"
21602,27196,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2016,"January","Sunday","22:50",2016,"January","M",17.7843942505,58558031,2250,"Night","Weekend"
21603,27197,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2016,"January","Sunday","22:50",2016,"January"," ",0.0,60716940,2250,"Night","Weekend"
21669,27323,"Drug Offences","Possession and/or use of cannabis","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.9086586,151.1824214,"Landmark",2016,"February","Saturday","18:42",2016,"February"," ",0.0,61100138,1842,"Night","Weekend"
21678,27334,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2016,"February","Saturday","0:30",2016,"February","M",21.4332648871,59342165,30,"Night","Weekend"
21679,27335,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2016,"February","Saturday","0:30",2016,"February"," ",0.0,60436967,30,"Night","Weekend"
21707,27398,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89459,151.182075,"Street",2016,"February","Sunday","16:40",2016,"February"," ",0.0,60523180,1640,"Day","Weekend"
21708,27399,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89459,151.182075,"Street",2016,"February","Sunday","16:40",2016,"February","M",25.0937713895,60816081,1640,"Day","Weekend"
21771,27524,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89711,151.181225,"Street",2016,"March","Friday","2:15",2016,"March"," ",0.0,61130561,215,"Night","Weekday"
21772,27525,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89711,151.181225,"Street",2016,"March","Friday","2:15",2016,"March","M",22.674880219,62521915,215,"Night","Weekday"
21787,27547,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893504,151.183027,"Street",2016,"March","Saturday","23:50",2016,"March"," ",0.0,62213151,2350,"Night","Weekend"
21788,27548,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893504,151.183027,"Street",2016,"March","Saturday","23:50",2016,"March","M",26.8720054757,70109028,2350,"Night","Weekend"
21796,27560,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89645,151.18002,"Intersect",2016,"March","Sunday","1:40",2016,"March"," ",0.0,58596530,140,"Night","Weekend"
21797,27561,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89645,151.18002,"Intersect",2016,"March","Sunday","1:40",2016,"March","M",29.0403832991,61330638,140,"Night","Weekend"
21825,27603,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.904751,151.189569,"Street",2016,"March","Friday","11:45",2016,"March","M",31.8548939083,60966196,1145,"Day","Weekday"
21858,27685,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2016,"March","Friday","20:40",2016,"March"," ",0.0,59758645,2040,"Night","Weekday"
21859,27686,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2016,"March","Friday","20:40",2016,"March","M",32.9034907598,62182143,2040,"Night","Weekday"
21949,27807,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89663,151.18018,"Street",2015,"May","Tuesday","15:00",2015,"May"," ",0.0,57163579,1500,"Day","Weekday"
21950,27808,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89663,151.18018,"Street",2015,"May","Tuesday","15:00",2015,"May","M",47.4147843943,68428026,1500,"Day","Weekday"
21961,27825,"Drug Offences","Possession and/or use of narcotics","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90822,151.19185,"Postcode",2015,"May","Tuesday","16:50",2015,"May","M",48.0253251198,58454061,1650,"Day","Weekday"
21962,27826,"Drug Offences","Possession and/or use of narcotics","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90822,151.19185,"Postcode",2015,"May","Tuesday","17:00",2015,"May"," ",0.0,58749764,1700,"Day","Weekday"
22032,27941,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8913,151.188,"Street",2015,"September","Saturday","0:15",2015,"September"," ",0.0,57661233,15,"Night","Weekend"
22104,28045,"Drug Offences","Possession and/or use of narcotics","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.901676,151.189784,"Street",2016,"January","Thursday","1:05",2016,"January","M",66.9507186858,60017289,105,"Night","Weekday"
22111,28061,"Drug Offences","Possession and/or use of narcotics","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2016,"February","Friday","17:00",2016,"February"," ",0.0,58394632,1700,"Day","Weekday"
22112,28062,"Drug Offences","Possession and/or use of narcotics","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2016,"February","Friday","17:00",2016,"February","F",33.0171115674,58671731,1700,"Day","Weekday"
22147,28109,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89524,151.18169,"Intersect",2015,"April","Thursday","21:00",2015,"April","M",49.9253935661,57595539,2100,"Night","Weekday"
22148,28110,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89524,151.18169,"Intersect",2015,"April","Thursday","21:00",2015,"April"," ",0.0,58235078,2100,"Night","Weekday"
22215,28206,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.898885,151.18093,"Street",2015,"May","Monday","10:50",2015,"May"," ",0.0,58274747,1050,"Day","Weekday"
22247,28241,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89487,151.18205,"Intersect",2015,"June","Wednesday","14:30",2015,"June"," ",0.0,60082420,1430,"Day","Weekday"
22250,28247,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.89805,151.18293,"Street",2015,"June","Tuesday","9:45",2015,"June"," ",0.0,111042736,945,"Day","Weekday"
22273,28282,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.89941,151.186565,"Street",2015,"July","Thursday","16:20",2015,"July"," ",0.0,67812528,1620,"Day","Weekday"
22274,28285,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2015,"July","Friday","21:00",2015,"July","F",19.5119780972,57514605,2100,"Night","Weekday"
22275,28286,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Suburb",2015,"July","Friday","21:00",2015,"July"," ",0.0,58698269,2100,"Night","Weekday"
22311,28349,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89835,151.17915,"Street",2015,"August","Tuesday","12:00",2015,"August"," ",0.0,59013303,1200,"Day","Weekday"
22331,28378,"Drug Offences","Possession and/or use of other drugs","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2015,"August","Thursday","13:25",2015,"August"," ",0.0,59301761,1325,"Day","Weekday"
22338,28387,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.90006,151.18002,"Suburb",2015,"September","Tuesday","12:45",2015,"September","M",36.9514031485,59285256,1245,"Day","Weekday"
22376,28457,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.904149,151.186349,"Street",2015,"October","Monday","23:30",2015,"October"," ",0.0,59428183,2330,"Night","Weekday"
22377,28458,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.904149,151.186349,"Street",2015,"October","Monday","23:30",2015,"October","F",30.5503080082,59963364,2330,"Night","Weekday"
22400,28490,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89645,151.18002,"Intersect",2015,"October","Tuesday","1:45",2015,"October"," ",0.0,57442732,145,"Night","Weekday"
22401,28491,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89645,151.18002,"Intersect",2015,"October","Tuesday","1:45",2015,"October","F",41.3401779603,59628783,145,"Night","Weekday"
22466,28595,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.88617,151.17911,"Intersect",2015,"December","Sunday","0:20",2015,"December","M",42.476386037,59425979,20,"Night","Weekend"
22512,28666,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.897465,151.18467,"Street",2016,"January","Tuesday","0:10",2016,"January"," ",0.0,61015486,10,"Night","Weekday"
22611,28831,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.88617,151.17911,"Intersect",2016,"March","Thursday","2:25",2016,"March","M",45.5906913073,58861132,225,"Night","Weekday"
22612,28832,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.88617,151.17911,"Intersect",2016,"March","Thursday","2:25",2016,"March"," ",0.0,69886427,225,"Night","Weekday"
22642,28883,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.906278,151.189221,"Address",2015,"April","Saturday","16:00",2015,"April","M",48.1649555099,57700496,1600,"Day","Weekend"
22644,28886,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90155,151.18622,"Postcode",2015,"April","Sunday","18:00",2015,"April"," ",0.0,57826169,1800,"Day","Weekend"
22670,28960,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887562,151.178495,"Address",2015,"April","Friday","14:00",2015,"April"," ",0.0,61132729,1400,"Day","Weekday"
22684,28983,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.901434,151.180581,"Address",2015,"April","Tuesday","18:00",2015,"April"," ",0.0,55628530,1800,"Day","Weekday"
22687,28986,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.902093,151.192647,"Street",2015,"April","Tuesday","22:00",2015,"April"," ",0.0,111206037,2200,"Night","Weekday"
22695,29000,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.905435,151.189161,"Address",2015,"April","Friday","16:00",2015,"April"," ",0.0,57888971,1600,"Day","Weekday"
22703,29020,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.88866,151.17804,"Postcode",2015,"April","Wednesday","7:30",2015,"April","M",32.6194387406,58115277,730,"Day","Weekday"
22704,29022,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.895292,151.183704,"Address",2015,"April","Thursday","13:30",2015,"April"," ",0.0,57926396,1330,"Day","Weekday"
22717,29043,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.888827,151.17983,"Street",2015,"May","Monday","22:30",2015,"May"," ",0.0,57875739,2230,"Night","Weekday"
22719,29047,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.900795,151.187328,"Address",2015,"May","Wednesday","18:00",2015,"May"," ",0.0,58485254,1800,"Day","Weekday"
22723,29060,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.899496,151.179761,"Address",2015,"May","Saturday","11:00",2015,"May"," ",0.0,58553098,1100,"Day","Weekend"
22726,29065,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.89101,151.179085,"Street",2015,"May","Sunday","16:00",2015,"May"," ",0.0,58549654,1600,"Day","Weekend"
